[DEBUG] [2022-11-13 19:00:39] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@3fb4f649
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_EDH_DSS_WITH_3DES_EDE_CBC_SHA => EDH-DSS-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_RSA_WITH_DH_RSA_DES_CBC3_SHA => DH-RSA-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_RSA_WITH_DH_RSA_DES_CBC3_SHA => DH-RSA-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_RSA_WITH_DH_DSS_DES_CBC3_SHA => DH-DSS-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_RSA_WITH_DH_DSS_DES_CBC3_SHA => DH-DSS-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA => AECDH-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDH_anon_WITH_3DES_EDE_CBC_SHA => AECDH-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_DH_anon_WITH_3DES_EDE_CBC_SHA => ADH-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_DH_anon_WITH_3DES_EDE_CBC_SHA => ADH-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA => ECDH-RSA-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDH_RSA_WITH_3DES_EDE_CBC_SHA => ECDH-RSA-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA => ECDH-ECDSA-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA => ECDH-ECDSA-DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_RSA_WITH_3DES_EDE_CBC_SHA => DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_RSA_WITH_3DES_EDE_CBC_SHA => DES-CBC3-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(332) | Cipher suite mapping: TLS_PSK_WITH_3DES_EDE_CBC_SHA => PSK-3DES-EDE-CBC-SHA
[DEBUG] [2022-11-13 19:00:41] CipherSuiteConverter.cacheFromOpenSsl(333) | Cipher suite mapping: SSL_PSK_WITH_3DES_EDE_CBC_SHA => PSK-3DES-EDE-CBC-SHA
[DEBUG] [2022-11-13 19:00:41] OpenSsl.<clinit>(437) | Supported protocols (OpenSSL): [SSLv2Hello, TLSv1, TLSv1.1, TLSv1.2] 
[DEBUG] [2022-11-13 19:00:41] OpenSsl.<clinit>(438) | Default cipher suites (OpenSSL): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA]
[DEBUG] [2022-11-13 19:00:41] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@25ce9dc4
[DEBUG] [2022-11-13 19:00:41] ConnectionManager.startConnect(111) | startConnect to 127.0.0.1:20200
[DEBUG] [2022-11-13 19:00:41] DefaultChannelId.<clinit>(79) | -Dio.netty.processId: 95769 (auto-detected)
[DEBUG] [2022-11-13 19:00:41] DefaultChannelId.<clinit>(101) | -Dio.netty.machineId: ac:de:48:ff:fe:00:11:22 (auto-detected)
[DEBUG] [2022-11-13 19:00:41] ConnectionManager.startConnect(111) | startConnect to 127.0.0.1:20201
[DEBUG] [2022-11-13 19:00:41] ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(196) | Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@1c10ec74
[INFO] [2022-11-13 19:00:41] ConnectionManager.checkConnectionResult(402) |  ssl handshake success 127.0.0.1:20200
[INFO] [2022-11-13 19:00:41] ConnectionManager.checkConnectionResult(402) |  ssl handshake success 127.0.0.1:20201
[DEBUG] [2022-11-13 19:00:41] ConnectionManager.startConnect(146) |  start connect end. 
[DEBUG] [2022-11-13 19:00:41] ConnectionManager.startReconnectSchedule(150) |  start reconnect schedule
[DEBUG] [2022-11-13 19:00:41] SslHandler.setHandshakeSuccess(1831) | [id: 0xe065719e, L:/127.0.0.1:52333 - R:/127.0.0.1:20200] HANDSHAKEN: protocol:TLSv1.2 cipher suite:TLS_RSA_WITH_AES_128_GCM_SHA256
[DEBUG] [2022-11-13 19:00:41] SslHandler.setHandshakeSuccess(1831) | [id: 0x7076dd95, L:/127.0.0.1:52332 - R:/127.0.0.1:20201] HANDSHAKEN: protocol:TLSv1.2 cipher suite:TLS_RSA_WITH_AES_128_GCM_SHA256
[INFO] [2022-11-13 19:00:41] ChannelHandler.userEventTriggered(73) |  handshake success, host: 127.0.0.1, port: 20200, ctx: 275447138
[INFO] [2022-11-13 19:00:41] ChannelHandler.userEventTriggered(73) |  handshake success, host: 127.0.0.1, port: 20201, ctx: 1004074119
[DEBUG] [2022-11-13 19:00:41] ConnectionManager.addConnectionContext(453) | addConnectionContext, endpoint: 127.0.0.1:20201, ctx:ChannelHandlerContext(ChannelHandler#0, [id: 0x7076dd95, L:/127.0.0.1:52332 - R:/127.0.0.1:20201])
[DEBUG] [2022-11-13 19:00:41] ConnectionManager.addConnectionContext(453) | addConnectionContext, endpoint: 127.0.0.1:20200, ctx:ChannelHandlerContext(ChannelHandler#0, [id: 0xe065719e, L:/127.0.0.1:52333 - R:/127.0.0.1:20200])
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onConnect(112) | onConnect in ChannelMsgHandler called, host : 127.0.0.1:20201
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onConnect(112) | onConnect in ChannelMsgHandler called, host : 127.0.0.1:20200
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 74a3fb2aca5446a9aa153f02295a3b6a, msgType : 18
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00bb61ee33dd4e8eb23486d9dd560f7f, msgType : 18
[INFO] [2022-11-13 19:00:41] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 09:45:21', buildType='Darwin/appleclang/RelWithDebInfo', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220922 09:45:21","Build Type":"Darwin/appleclang/RelWithDebInfo","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

[INFO] [2022-11-13 19:00:41] ChannelMsgHandler$1.onResponse(225) |  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 09:45:21', buildType='Darwin/appleclang/RelWithDebInfo', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220922 09:45:21","Build Type":"Darwin/appleclang/RelWithDebInfo","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

[INFO] [2022-11-13 19:00:41] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[INFO] [2022-11-13 19:00:41] ChannelMsgHandler$1.onResponse(233) |  support channel handshake node
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 9952926838d84688be0155ec7146b511, msgType : 20
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6c261a9695f44963960bb414623ef7a4, msgType : 20
[INFO] [2022-11-13 19:00:41] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
[INFO] [2022-11-13 19:00:41] ChannelMsgHandler$2.onResponse(309) |  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
[INFO] [2022-11-13 19:00:41] ChannelImp.checkConnectionsToStartPeriodTask(126) |  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, 
[DEBUG] [2022-11-13 19:00:41] ChannelImp.start(92) | ====> Start the channel success
[INFO] [2022-11-13 19:00:41] BcosSDK.<init>(77) | create BcosSDK, start channel success, cryptoType: 0
[DEBUG] [2022-11-13 19:00:41] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: channelProcessor, corePoolSize: 16, maxBlockingQueueSize: 102400
[INFO] [2022-11-13 19:00:41] BcosSDK.<init>(87) | create BcosSDK, start channel succ, channelProcessorThreadSize: 16, receiptProcessorThreadSize: 16
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 92d08a528e1c43de90a66d4272ff98dc, msgType : 19
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 0da79dccae334a57bea4b911faa97af3, msgType : 19
[DEBUG] [2022-11-13 19:00:41] ThreadPoolService.<init>(37) | Create ThreadPoolService, threadName: GroupManagerServiceImpl, corePoolSize: 16, maxBlockingQueueSize: 102400
[INFO] [2022-11-13 19:00:41] GroupManagerServiceImpl.registerBlockNumberNotifyHandler(259) | registerBlockNumberNotifyHandler
[INFO] [2022-11-13 19:00:41] GroupManagerServiceImpl.registerTransactionNotifyHandler(281) | registerTransactionNotifyHandler
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 05f34b847e0841c498ede3785cb8b2c2, msgType : 18
[DEBUG] [2022-11-13 19:00:41] GroupServiceImpl.<init>(45) | insert group: 1 for peer 127.0.0.1:20200
[DEBUG] [2022-11-13 19:00:41] GroupManagerServiceImpl.getAndUpdateBlockNumberForAllPeers(528) | g: 1, getAndUpdateBlockNumberForAllPeers, group availablePeers:[127.0.0.1:20200]
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : b68618ff21fd4d099d9439febc8575a7, msgType : 18
[DEBUG] [2022-11-13 19:00:41] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 1, groupId: 1
[DEBUG] [2022-11-13 19:00:41] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 1, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2022-11-13 19:00:41] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20200, blockNumber: 1
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : a6f98c48d8194eda9bff70ba66510d80, msgType : 18
[DEBUG] [2022-11-13 19:00:41] GroupServiceImpl.insertNode(84) | g:1, insertNode=127.0.0.1:20201, nodeSize=2, blockNumberInfoSize=1
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : c5c7907949744faaa4db5941b06af18a, msgType : 18
[DEBUG] [2022-11-13 19:00:41] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 1, groupId: 1
[DEBUG] [2022-11-13 19:00:41] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 1, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20201]
[DEBUG] [2022-11-13 19:00:41] GroupManagerServiceImpl.fetchAndUpdateBlockNumberInfo(542) | fetch and update the blockNumber information, groupId: 1, peer:127.0.0.1:20201, blockNumber: 1
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 864e9516f06e482b836f723b5594d6be, msgType : 18
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 8272903e913141a9b2f1cb2879933fdb, msgType : 18
[DEBUG] [2022-11-13 19:00:41] GroupManagerServiceImpl.start(445) | start GroupManagerService...
[INFO] [2022-11-13 19:00:41] BcosSDK.<init>(98) | create BcosSDK, create groupManagerService success
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d982b6fe38904fbb92ba9d448ad3b754, msgType : 18
[DEBUG] [2022-11-13 19:00:41] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 1f87875fdbb84fefbc4e62d621849a25, msgType : 18
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20200, groupList: [1]
[DEBUG] [2022-11-13 19:00:42] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20200, groupInfo: [1]
[DEBUG] [2022-11-13 19:00:42] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20200, topic: _block_notify_1
[INFO] [2022-11-13 19:00:42] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-11-13 19:00:42] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-11-13 19:00:42] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:[]
[DEBUG] [2022-11-13 19:00:42] GroupManagerServiceImpl.setAmop(806) | register blockNotify for 127.0.0.1:20201, groupList: [1]
[DEBUG] [2022-11-13 19:00:42] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20201, groupInfo: [1]
[DEBUG] [2022-11-13 19:00:42] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20201, topic: _block_notify_1
[INFO] [2022-11-13 19:00:42] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-11-13 19:00:42] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-11-13 19:00:42] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-11-13 19:00:42] AmopImp.start(188) | amop module started
[INFO] [2022-11-13 19:00:42] AmopImp.sendSubscribe(216) | update subscribe inform 2 peers
[DEBUG] [2022-11-13 19:00:42] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2022-11-13 19:00:42] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2022-11-13 19:00:42] BcosSDK.<init>(103) | create BcosSDK, create Amop success
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 389c3d56e0504df1ba2c263d112c82bf, msgType : 18
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 43532f4e033840cbb62befd2375095a6, msgType : 18
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 4d8b02054d5543fa90d88687b478bd8f, msgType : 18
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : fc69c4c049284f428892b06997f09bd0, msgType : 18
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[INFO] [2022-11-13 19:00:42] Client.build(114) | build client success for group 1, crypto type 0
[INFO] [2022-11-13 19:00:42] BcosSDK.getClient(178) | create client for group 1 success
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 71783825135049bba02caf0edafa268f, msgType : 18
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 954bca6ca55c45e696fd1da54d8b56e1, msgType : 18
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2022-11-13 19:00:42] AssetClient.initialize(39) | create client for group1, account address is 0x2e8bcde6257e72aff8c2c2a674dcc05d65895c14
[DEBUG] [2022-11-13 19:00:42] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.1, supportedVersion:2.9.1
[DEBUG] [2022-11-13 19:00:42] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2022-11-13 19:00:42] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.1, supportedVersion:2.9.1
[DEBUG] [2022-11-13 19:00:42] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[INFO] [2022-11-13 19:00:42] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bfa8e4a3640743178a224ed5bac57d37, msgType : 18
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : bfa8e4a3640743178a224ed5bac57d37, msgType : 4096
[DEBUG] [2022-11-13 19:00:42] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2022-11-13 19:00:42] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 2, groupId: 1
[DEBUG] [2022-11-13 19:00:42] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 2, nodeWithLatestBlockNumber:[127.0.0.1:20200]
[DEBUG] [2022-11-13 19:00:42] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 2, groupId: 1
[DEBUG] [2022-11-13 19:00:42] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 2, nodeWithLatestBlockNumber:[127.0.0.1:20200, 127.0.0.1:20201]
[DEBUG] [2022-11-13 19:01:02] AbstractApplicationContext.prepareRefresh(629) | Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@3fb4f649
[DEBUG] [2022-11-13 19:01:02] XmlBeanDefinitionReader.doLoadBeanDefinitions(393) | Loaded 3 bean definitions from class path resource [applicationContext.xml]
[DEBUG] [2022-11-13 19:01:02] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultConfigProperty'
[DEBUG] [2022-11-13 19:01:02] DefaultSingletonBeanRegistry.getSingleton(225) | Creating shared instance of singleton bean 'defaultConfigOption'
[INFO] [2022-11-13 19:01:02] ConfigProperty.getConfigInputStream(123) | Load config from conf/ca.crt failed, trying to load from the resourcePath /Users/zhangtiancai/fisco/asset-app/dist/conf/
[INFO] [2022-11-13 19:01:02] ConfigProperty.getConfigInputStream(123) | Load config from conf/sdk.crt failed, trying to load from the resourcePath /Users/zhangtiancai/fisco/asset-app/dist/conf/
[INFO] [2022-11-13 19:01:02] ConfigProperty.getConfigInputStream(123) | Load config from conf/sdk.key failed, trying to load from the resourcePath /Users/zhangtiancai/fisco/asset-app/dist/conf/
[DEBUG] [2022-11-13 19:01:02] CryptoMaterialConfig.<init>(137) | Load cryptoMaterial, caCertPath: /Users/zhangtiancai/fisco/asset-app/dist/conf/conf/ca.crt, sdkCertPath: /Users/zhangtiancai/fisco/asset-app/dist/conf/conf/sdk.crt, sdkPrivateKeyPath:/Users/zhangtiancai/fisco/asset-app/dist/conf/conf/sdk.key, enSSLCertPath: null, enSSLPrivateKeyPath:null
[DEBUG] [2022-11-13 19:01:02] InternalLoggerFactory.useSlf4JLoggerFactory(63) | Using SLF4J as the default logging framework
[DEBUG] [2022-11-13 19:01:02] NetUtil.<clinit>(136) | -Djava.net.preferIPv4Stack: false
[DEBUG] [2022-11-13 19:01:02] NetUtil.<clinit>(137) | -Djava.net.preferIPv6Addresses: false
[DEBUG] [2022-11-13 19:01:02] NetUtilInitializations.determineLoopback(129) | Loopback interface: lo0 (lo0, 0:0:0:0:0:0:0:1%lo0)
[DEBUG] [2022-11-13 19:01:02] PlatformDependent0.explicitNoUnsafeCause0(495) | -Dio.netty.noUnsafe: false
[DEBUG] [2022-11-13 19:01:02] PlatformDependent0.javaVersion0(998) | Java version: 8
[DEBUG] [2022-11-13 19:01:02] PlatformDependent0.<clinit>(136) | sun.misc.Unsafe.theUnsafe: available
[DEBUG] [2022-11-13 19:01:02] PlatformDependent0.<clinit>(160) | sun.misc.Unsafe.copyMemory: available
[DEBUG] [2022-11-13 19:01:02] PlatformDependent0.<clinit>(192) | sun.misc.Unsafe.storeFence: available
[DEBUG] [2022-11-13 19:01:02] PlatformDependent0.<clinit>(235) | java.nio.Buffer.address: available
[DEBUG] [2022-11-13 19:01:02] PlatformDependent0.<clinit>(306) | direct buffer constructor: available
